Name,Avg. Temp,Min. Temp,Max. Temp,Precip.,month,year
Napa,54.8,43.5,66.1,3.64,March, 2017
Napa,49.9,42.7,57.0,13.0,February, 2017
Napa,45.6,37.7,53.4,17.81,January, 2017
Napa,45.8,36.1,55.4,5.84,December, 2016
Napa,54.1,44.4,63.8,2.74,November, 2016
Napa,60.4,49.9,71.0,5.39,October, 2016
Napa,69.8,53.9,85.6,0.0,September, 2016
Napa,71.4,55.4,87.4,0.0,August, 2016
Napa,72.5,55.9,89.2,0.0,July, 2016
Napa,71.1,55.3,86.9,0.01,June, 2016
Napa,63.6,51.0,76.2,0.36,May, 2016
Napa,59.4,47.0,71.8,1.31,April, 2016
Napa,53.9,44.0,63.7,9.62,March, 2016
Napa,54.6,42.8,66.3,1.15,February, 2016
Napa,48.2,42.0,54.5,9.59,January, 2016
Napa,46.0,37.5,54.4,5.17,December, 2015
Napa,51.1,39.3,62.9,1.68,November, 2015
Napa,67.2,53.0,81.4,0.21,October, 2015
Napa,71.9,55.9,87.9,0.28,September, 2015
Napa,73.5,57.6,89.4,0.01,August, 2015
Napa,73.4,58.8,88.1,0.06,July, 2015
Napa,71.4,55.4,87.3,0.11,June, 2015
Napa,60.9,48.1,73.6,0.15,May, 2015
Napa,58.3,44.7,71.8,1.63,April, 2015
Napa,58.6,45.2,71.9,0.19,March, 2015
Napa,55.2,44.2,66.2,4.33,February, 2015
Napa,51.2,40.4,62.0,0.06,January, 2015
Napa,51.0,44.6,57.4,14.09,December, 2014
Napa,55.2,44.4,65.9,2.57,November, 2014
Napa,65.8,51.6,80.1,0.84,October, 2014
Napa,70.6,55.8,85.4,0.5,September, 2014
Napa,72.3,57.2,87.4,0.05,August, 2014
Napa,74.0,58.7,89.4,0.0,July, 2014
Napa,70.4,54.3,86.5,0.0,June, 2014
Napa,65.4,50.3,80.6,0.01,May, 2014
Napa,59.2,46.0,72.4,2.0,April, 2014
Napa,56.0,44.6,67.4,3.44,March, 2014
Napa,51.4,42.1,60.7,9.65,February, 2014
Napa,53.1,39.0,67.1,0.13,January, 2014
Napa,47.1,33.6,60.5,0.51,December, 2013
Napa,54.9,42.6,67.2,0.91,November, 2013
Napa,61.2,45.9,76.5,0.0,October, 2013
Napa,69.0,54.5,83.5,0.6,September, 2013
Napa,71.4,55.7,87.0,0.01,August, 2013
Napa,73.1,56.8,89.4,0.0,July, 2013
Napa,70.0,54.9,85.0,0.65,June, 2013
Napa,64.7,50.3,79.1,0.19,May, 2013
Napa,60.9,47.4,74.5,1.05,April, 2013
Napa,54.1,41.3,66.9,1.33,March, 2013
Napa,49.3,36.4,62.2,0.49,February, 2013
Napa,45.4,33.8,57.0,0.98,January, 2013
Napa,46.5,38.2,54.8,10.94,December, 2012
Napa,54.2,44.0,64.4,8.02,November, 2012
Napa,63.4,50.3,76.4,1.44,October, 2012
Napa,69.1,51.8,86.4,0.0,September, 2012
Napa,73.0,55.7,90.3,0.0,August, 2012
Napa,71.1,54.5,87.8,0.0,July, 2012
Napa,68.1,52.7,83.6,0.05,June, 2012
Napa,63.5,48.5,78.4,0.1,May, 2012
Napa,56.3,44.4,68.2,2.84,April, 2012
Napa,50.0,40.2,59.9,8.84,March, 2012
Napa,50.1,38.6,61.6,1.78,February, 2012
Napa,48.1,35.9,60.2,5.42,January, 2012
Napa,47.2,35.0,59.4,0.29,December, 2011
Napa,49.9,39.4,60.4,2.3,November, 2011
Napa,62.9,50.6,75.2,1.58,October, 2011
Napa,72.0,55.8,88.3,0.01,September, 2011
Napa,70.6,55.2,85.9,0.0,August, 2011
Napa,71.2,56.6,85.8,0.0,July, 2011
Napa,65.7,53.1,78.4,1.09,June, 2011
Napa,58.3,45.3,71.3,1.96,May, 2011
Napa,55.2,43.2,67.1,0.43,April, 2011
Napa,50.2,41.4,59.0,11.4,March, 2011
Napa,47.3,36.6,58.1,6.3,February, 2011
Napa,47.4,37.8,57.1,2.17,January, 2011
Napa,48.0,41.8,54.3,9.56,December, 2010
Napa,52.2,41.2,63.1,3.37,November, 2010
Napa,62.2,50.6,73.8,3.49,October, 2010
Napa,70.3,54.1,86.4,0.05,September, 2010
Napa,69.4,53.3,85.4,0.0,August, 2010
Napa,70.8,54.8,86.8,0.0,July, 2010
Napa,68.6,54.1,83.0,0.01,June, 2010
Napa,57.7,44.5,71.0,1.72,May, 2010
Napa,52.4,40.8,63.9,4.98,April, 2010
Napa,51.6,39.7,63.4,3.08,March, 2010
Napa,50.0,41.6,58.4,4.98,February, 2010
Napa,47.0,40.4,53.6,11.35,January, 2010
Napa,44.9,36.5,53.4,3.0,December, 2009
Napa,52.6,40.9,64.2,0.91,November, 2009
Napa,60.8,48.8,73.0,4.7,October, 2009
Napa,72.4,55.1,89.7,0.1,September, 2009
Napa,72.6,55.7,89.5,0.0,August, 2009
Napa,72.5,55.3,89.7,0.0,July, 2009
Napa,67.2,52.6,81.9,0.06,June, 2009
Napa,64.4,50.2,78.4,1.95,May, 2009
Napa,56.1,42.2,70.1,0.73,April, 2009
Napa,51.9,40.2,63.6,3.19,March, 2009
Napa,48.0,39.3,56.5,10.1,February, 2009
Napa,49.3,37.6,61.0,0.86,January, 2009
Napa,44.2,34.9,53.5,3.37,December, 2008
Napa,55.4,45.1,65.8,3.12,November, 2008
Napa,63.8,48.9,78.7,1.06,October, 2008
Napa,70.3,53.4,87.1,0.01,September, 2008
Napa,73.9,56.7,91.2,0.0,August, 2008
Napa,73.0,56.5,89.6,0.0,July, 2008
Napa,70.0,53.3,86.8,0.0,June, 2008
Napa,63.6,49.1,78.0,0.12,May, 2008
Napa,55.4,40.5,70.2,0.16,April, 2008
Napa,52.4,39.2,65.5,0.2,March, 2008
Napa,48.8,38.0,59.6,4.17,February, 2008
Napa,44.7,37.4,52.0,12.92,January, 2008
Napa,45.3,36.2,54.3,4.59,December, 2007
Napa,54.8,42.1,67.5,0.76,November, 2007
Napa,59.8,47.5,72.2,2.2,October, 2007
Napa,67.4,52.8,82.0,0.17,September, 2007
Napa,72.8,56.0,89.5,0.0,August, 2007
Napa,72.7,56.3,89.0,0.05,July, 2007
Napa,68.9,52.8,85.1,0.0,June, 2007
Napa,63.6,48.6,78.6,0.43,May, 2007
Napa,57.4,43.8,71.0,1.79,April, 2007
Napa,56.1,42.4,69.9,0.26,March, 2007
Napa,49.0,39.7,58.2,6.9,February, 2007
Napa,45.4,33.0,57.7,0.38,January, 2007
Napa,46.6,36.9,56.4,5.05,December, 2006
Napa,52.5,42.8,62.2,2.62,November, 2006
Napa,60.7,47.1,74.2,0.31,October, 2006
Napa,69.0,53.0,85.0,0.0,September, 2006
Napa,70.6,54.6,86.7,0.0,August, 2006
Napa,76.4,59.2,93.6,0.0,July, 2006
Napa,71.2,55.6,86.7,0.01,June, 2006
Napa,63.5,49.3,77.6,0.83,May, 2006
Napa,54.4,44.8,63.9,6.24,April, 2006
Napa,46.5,38.0,55.0,9.27,March, 2006
Napa,50.2,38.5,62.0,4.67,February, 2006
Napa,48.0,39.2,56.7,5.07,January, 2006
Napa,49.0,41.0,57.0,17.47,December, 2005
Napa,54.6,42.9,66.3,2.53,November, 2005
Napa,61.8,48.1,75.4,0.68,October, 2005
Napa,66.5,51.3,81.8,0.01,September, 2005
Napa,72.8,55.6,89.9,0.0,August, 2005
Napa,75.1,58.2,92.1,0.0,July, 2005
Napa,65.6,52.2,79.0,0.73,June, 2005
Napa,61.6,49.5,73.7,3.82,May, 2005
Napa,54.5,41.9,67.1,1.67,April, 2005
Napa,54.5,43.6,65.5,5.56,March, 2005
Napa,51.0,42.5,59.6,4.53,February, 2005
Napa,45.3,37.7,52.9,6.13,January, 2005
Napa,47.9,39.3,56.5,9.45,December, 2004
Napa,51.6,41.8,61.4,2.77,November, 2004
Napa,60.6,48.7,72.6,3.89,October, 2004
Napa,71.2,54.7,87.6,0.08,September, 2004
Napa,73.1,57.0,89.2,0.0,August, 2004
Napa,72.0,56.5,87.6,0.0,July, 2004
Napa,68.8,53.0,84.6,0.03,June, 2004
Napa,63.0,48.6,77.3,0.06,May, 2004
Napa,58.8,45.0,72.5,0.41,April, 2004
Napa,59.3,45.7,72.9,1.37,March, 2004
Napa,48.4,39.6,57.2,9.34,February, 2004
Napa,46.2,38.5,53.9,3.83,January, 2004
Napa,47.0,39.9,54.0,11.72,December, 2003
Napa,49.6,40.3,58.9,3.19,November, 2003
Napa,65.9,49.9,81.9,0.04,October, 2003
Napa,71.9,55.7,88.1,0.02,September, 2003
Napa,72.2,56.3,88.1,0.41,August, 2003
Napa,75.4,58.0,92.7,0.0,July, 2003
Napa,69.3,53.9,84.7,0.0,June, 2003
Napa,62.0,48.0,75.9,1.19,May, 2003
Napa,51.0,40.7,61.3,5.17,April, 2003
Napa,54.0,42.3,65.8,3.07,March, 2003
Napa,49.1,38.1,60.0,2.2,February, 2003
Napa,51.2,43.5,58.9,3.44,January, 2003
Napa,47.9,40.4,55.4,17.47,December, 2002
Napa,54.7,43.0,66.4,3.86,November, 2002
Napa,61.8,47.3,76.4,0.01,October, 2002
Napa,70.2,53.2,87.2,0.0,September, 2002
Napa,71.6,55.0,88.2,0.0,August, 2002
Napa,73.0,56.5,89.4,0.0,July, 2002
Napa,69.8,53.9,85.6,0.0,June, 2002
Napa,61.4,46.9,75.9,1.2,May, 2002
Napa,56.3,44.2,68.3,0.35,April, 2002
Napa,51.3,39.3,63.2,2.79,March, 2002
Napa,50.4,38.9,61.8,1.72,February, 2002
Napa,45.1,35.8,54.4,4.27,January, 2002
Napa,47.2,40.9,53.6,11.86,December, 2001
Napa,54.0,44.9,63.2,7.06,November, 2001
Napa,64.9,51.0,78.8,0.92,October, 2001
Napa,68.8,53.4,84.2,0.35,September, 2001
Napa,72.5,55.7,89.2,0.0,August, 2001
Napa,71.3,55.5,87.1,0.0,July, 2001
Napa,70.9,54.7,87.1,0.18,June, 2001
Napa,69.3,52.8,85.8,0.0,May, 2001
Napa,53.7,40.7,66.8,1.04,April, 2001
Napa,55.4,43.2,67.6,2.74,March, 2001
Napa,47.4,38.1,56.8,8.0,February, 2001
Napa,45.5,35.0,56.0,5.67,January, 2001
Napa,48.2,38.1,58.4,1.02,December, 2000
Napa,48.8,38.3,59.3,1.29,November, 2000
Napa,60.4,48.2,72.5,3.35,October, 2000
Napa,69.7,54.6,84.9,0.24,September, 2000
Napa,72.2,55.7,88.6,0.0,August, 2000
Napa,69.8,54.0,85.7,0.0,July, 2000
Napa,70.1,54.8,85.4,0.26,June, 2000
Napa,63.1,49.8,76.3,1.5,May, 2000
Napa,58.2,45.2,71.3,2.21,April, 2000
Napa,53.4,42.0,64.8,3.13,March, 2000
Napa,49.5,42.4,56.7,11.3,February, 2000
Napa,47.8,39.6,55.9,6.94,January, 2000
Napa,48.8,36.7,60.9,0.67,December, 1999
Napa,54.0,44.1,63.8,3.56,November, 1999
Napa,64.6,49.3,80.0,0.81,October, 1999
Napa,70.2,54.8,85.7,0.05,September, 1999
Napa,71.0,55.9,86.1,0.01,August, 1999
Napa,70.0,53.9,86.0,0.0,July, 1999
Napa,66.9,51.7,82.1,0.15,June, 1999
Napa,60.0,45.9,74.1,0.1,May, 1999
Napa,55.2,42.8,67.7,2.45,April, 1999
Napa,48.2,37.9,58.3,3.96,March, 1999
Napa,46.5,37.5,55.5,10.02,February, 1999
Napa,46.0,36.8,55.3,3.62,January, 1999
Napa,44.3,33.7,54.8,1.82,December, 1998
Napa,50.6,41.8,59.3,6.15,November, 1998
Napa,60.4,46.8,74.0,0.88,October, 1998
Napa,70.4,57.0,83.8,0.19,September, 1998
Napa,75.0,57.5,92.4,0.0,August, 1998
Napa,72.7,56.8,88.6,0.0,July, 1998
Napa,64.9,53.0,76.9,0.06,June, 1998
Napa,55.5,45.9,65.2,4.0,May, 1998
Napa,54.3,42.6,66.0,3.08,April, 1998
Napa,52.2,41.4,63.1,2.98,March, 1998
Napa,47.2,40.5,53.9,17.63,February, 1998
Napa,47.9,42.0,53.9,10.47,January, 1998
Napa,47.2,38.2,56.2,3.36,December, 1997
Napa,54.5,45.6,63.4,7.79,November, 1997
Napa,61.9,48.8,75.0,1.25,October, 1997
Napa,71.4,56.0,86.7,0.17,September, 1997
Napa,72.1,57.0,87.1,0.55,August, 1997
Napa,72.8,56.5,89.1,0.0,July, 1997
Napa,69.2,54.5,83.8,0.3,June, 1997
Napa,67.2,52.1,82.3,0.53,May, 1997
Napa,58.4,46.0,70.9,0.67,April, 1997
Napa,55.5,42.4,68.5,1.16,March, 1997
Napa,51.4,40.5,62.2,0.46,February, 1997
Napa,47.2,39.9,54.5,13.52,January, 1997
Napa,49.2,42.1,56.4,13.88,December, 1996
Napa,54.1,44.4,63.8,3.82,November, 1996
Napa,62.0,48.5,75.4,1.51,October, 1996
Napa,68.1,52.6,83.7,0.05,September, 1996
Napa,74.6,57.1,92.2,0.0,August, 1996
Napa,75.4,58.5,92.4,0.0,July, 1996
Napa,69.5,53.6,85.3,0.01,June, 1996
Napa,62.3,49.2,75.4,3.42,May, 1996
Napa,57.4,45.1,69.7,3.63,April, 1996
Napa,53.9,42.1,65.7,3.24,March, 1996
Napa,51.3,43.2,59.4,10.05,February, 1996
Napa,47.6,39.0,56.1,9.04,January, 1996
Napa,49.6,41.7,57.4,10.66,December, 1995
Napa,57.5,44.6,70.4,0.14,November, 1995
Napa,64.0,48.9,79.1,0.01,October, 1995
Napa,69.5,54.0,85.0,0.0,September, 1995
Napa,72.8,56.0,89.6,0.0,August, 1995
Napa,72.3,57.0,87.6,0.0,July, 1995
Napa,66.5,52.8,80.2,0.74,June, 1995
Napa,59.4,48.0,70.8,2.1,May, 1995
Napa,54.8,43.4,66.2,2.02,April, 1995
Napa,50.4,41.4,59.3,14.54,March, 1995
Napa,52.0,42.9,61.1,0.75,February, 1995
Napa,48.6,44.0,53.3,22.17,January, 1995
Napa,43.1,35.0,51.1,4.17,December, 1994
Napa,46.1,36.4,55.7,6.47,November, 1994
Napa,61.0,46.8,75.2,0.98,October, 1994
Napa,69.0,53.3,84.7,0.01,September, 1994
Napa,72.0,54.0,90.0,0.0,August, 1994
Napa,71.2,55.0,87.5,0.0,July, 1994
Napa,68.3,51.6,85.0,0.02,June, 1994
Napa,61.4,48.5,74.3,1.3,May, 1994
Napa,57.1,44.0,70.2,1.65,April, 1994
Napa,54.4,41.5,67.2,0.31,March, 1994
Napa,46.6,36.4,56.8,5.34,February, 1994
Napa,47.8,37.5,58.0,2.96,January, 1994
Napa,45.1,35.9,54.3,4.19,December, 1993
Napa,52.1,39.8,64.4,3.22,November, 1993
Napa,63.4,50.9,75.9,1.22,October, 1993
Napa,69.3,52.5,86.1,0.0,September, 1993
Napa,72.0,55.7,88.2,0.0,August, 1993
Napa,71.8,56.3,87.4,0.0,July, 1993
Napa,69.3,54.7,83.9,1.0,June, 1993
Napa,61.4,49.7,73.0,1.81,May, 1993
Napa,55.8,44.1,67.5,1.43,April, 1993
Napa,55.0,45.0,65.1,2.74,March, 1993
Napa,46.8,38.3,55.4,7.57,February, 1993
Napa,43.8,35.0,52.5,13.75,January, 1993
Napa,43.9,35.6,52.2,10.8,December, 1992
Napa,53.7,42.2,65.2,0.4,November, 1992
Napa,64.8,51.5,78.1,3.41,October, 1992
Napa,70.2,54.2,86.2,0.0,September, 1992
Napa,74.1,57.2,91.0,0.0,August, 1992
Napa,72.0,56.5,87.6,0.0,July, 1992
Napa,67.4,53.8,81.0,0.86,June, 1992
Napa,66.9,52.0,81.8,0.04,May, 1992
Napa,59.5,46.6,72.3,1.13,April, 1992
Napa,53.4,43.7,63.2,4.93,March, 1992
Napa,52.2,43.1,61.1,9.18,February, 1992
Napa,44.3,35.2,53.5,2.45,January, 1992
Napa,46.6,36.5,56.6,3.19,December, 1991
Napa,54.9,42.9,66.8,1.13,November, 1991
Napa,66.2,51.1,81.3,2.1,October, 1991
Napa,71.5,55.1,87.8,0.0,September, 1991
Napa,69.7,54.6,84.8,0.19,August, 1991
Napa,72.7,56.9,88.6,0.0,July, 1991
Napa,65.5,50.4,80.5,0.5,June, 1991
Napa,59.1,45.6,72.6,0.21,May, 1991
Napa,54.4,42.0,66.8,0.4,April, 1991
Napa,47.6,38.9,56.3,13.37,March, 1991
Napa,53.4,41.3,65.4,4.07,February, 1991
Napa,46.5,35.3,57.8,0.61,January, 1991
Napa,41.5,29.4,53.6,1.05,December, 1990
Napa,52.8,40.0,65.6,0.48,November, 1990
Napa,64.3,48.5,80.0,0.48,October, 1990
Napa,70.0,54.5,85.5,0.22,September, 1990
Napa,72.9,58.3,87.6,0.01,August, 1990
Napa,73.4,57.6,89.2,0.0,July, 1990
Napa,68.1,52.7,83.6,0.01,June, 1990
Napa,60.9,48.0,73.7,3.74,May, 1990
Napa,59.4,46.9,72.0,0.25,April, 1990
Napa,52.5,40.6,64.3,1.25,March, 1990
Napa,45.6,34.5,56.8,3.54,February, 1990
Napa,45.6,35.8,55.4,5.62,January, 1990
Napa,46.3,34.5,58.1,0.0,December, 1989
Napa,54.0,41.0,67.1,1.66,November, 1989
Napa,60.3,47.3,73.3,3.16,October, 1989
Napa,66.7,52.8,80.6,1.52,September, 1989
Napa,70.4,54.6,86.1,0.03,August, 1989
Napa,72.4,54.9,90.0,0.0,July, 1989
Napa,68.0,53.9,82.0,0.23,June, 1989
Napa,61.5,47.5,75.4,0.08,May, 1989
Napa,59.4,46.6,72.2,0.76,April, 1989
Napa,51.7,43.0,60.4,8.75,March, 1989
Napa,44.6,34.2,54.9,1.24,February, 1989
Napa,44.8,34.2,55.5,1.28,January, 1989
Napa,46.4,36.5,56.2,3.99,December, 1988
Napa,51.9,43.6,60.2,4.94,November, 1988
Napa,64.0,49.9,78.1,0.13,October, 1988
Napa,69.6,53.2,86.0,0.0,September, 1988
Napa,72.1,56.2,87.8,0.0,August, 1988
Napa,76.0,59.2,92.8,0.0,July, 1988
Napa,67.3,52.9,81.8,0.41,June, 1988
Napa,60.1,46.2,74.0,1.03,May, 1988
Napa,56.7,44.8,68.6,2.16,April, 1988
Napa,54.8,41.0,68.6,0.18,March, 1988
Napa,52.0,38.6,65.3,0.55,February, 1988
Napa,46.5,37.9,55.1,7.0,January, 1988
Napa,45.4,38.8,52.0,8.98,December, 1987
Napa,51.9,42.3,61.5,3.29,November, 1987
Napa,65.1,51.7,78.4,1.6,October, 1987
Napa,69.3,53.3,85.3,0.0,September, 1987
Napa,71.3,55.4,87.1,0.0,August, 1987
Napa,68.4,53.6,83.2,0.0,July, 1987
Napa,68.9,53.3,84.6,0.01,June, 1987
Napa,65.1,50.7,79.4,0.12,May, 1987
Napa,60.1,44.8,75.3,0.16,April, 1987
Napa,51.0,40.1,61.9,4.98,March, 1987
Napa,49.6,39.3,60.0,5.25,February, 1987
Napa,44.8,35.2,54.5,3.84,January, 1987
Napa,46.1,36.6,55.6,1.97,December, 1986
Napa,55.4,41.9,68.8,0.13,November, 1986
Napa,62.4,49.2,75.6,0.31,October, 1986
Napa,63.7,51.0,76.3,1.32,September, 1986
Napa,72.1,55.6,88.6,0.0,August, 1986
Napa,71.2,55.3,87.1,0.0,July, 1986
Napa,69.2,54.4,83.9,0.0,June, 1986
Napa,62.5,48.6,76.4,0.59,May, 1986
Napa,56.3,43.9,68.7,0.8,April, 1986
Napa,55.8,45.0,66.6,7.77,March, 1986
Napa,51.8,43.6,60.0,19.53,February, 1986
Napa,49.2,41.4,56.9,6.87,January, 1986
Napa,44.0,35.6,52.3,3.72,December, 1985
Napa,48.0,38.1,57.8,4.99,November, 1985
Napa,61.3,48.1,74.6,1.14,October, 1985
Napa,64.8,51.8,77.8,0.92,September, 1985
Napa,69.8,53.2,86.3,0.02,August, 1985
Napa,75.0,58.8,91.2,0.03,July, 1985
Napa,71.7,55.5,87.9,0.05,June, 1985
Napa,60.6,46.0,75.3,0.02,May, 1985
Napa,60.0,46.8,73.3,0.16,April, 1985
Napa,48.5,37.7,59.3,4.86,March, 1985
Napa,50.3,38.0,62.6,3.77,February, 1985
Napa,43.0,34.0,52.0,1.38,January, 1985
Napa,43.5,35.3,51.6,2.24,December, 1984
Napa,49.2,41.2,57.2,10.01,November, 1984
Napa,58.8,47.2,70.5,2.05,October, 1984
Napa,73.2,56.3,90.1,0.1,September, 1984
Napa,72.7,56.0,89.4,0.47,August, 1984
Napa,75.2,58.9,91.6,0.01,July, 1984
Napa,68.5,53.0,84.0,0.25,June, 1984
Napa,65.9,50.9,81.0,0.13,May, 1984
Napa,54.8,42.5,67.0,1.13,April, 1984
Napa,55.2,43.4,66.9,2.29,March, 1984
Napa,47.8,38.0,57.5,2.52,February, 1984
Napa,47.7,38.2,57.1,0.6,January, 1984
Napa,48.0,42.4,53.4,11.8,December, 1983
Napa,50.5,42.7,58.3,10.88,November, 1983
Napa,63.6,50.5,76.7,1.14,October, 1983
Napa,71.4,56.8,86.0,0.56,September, 1983
Napa,72.9,57.8,88.0,0.42,August, 1983
Napa,71.1,55.7,86.4,0.0,July, 1983
Napa,68.1,53.0,83.1,0.07,June, 1983
Napa,61.4,47.7,75.0,0.65,May, 1983
Napa,52.1,42.2,62.0,4.41,April, 1983
Napa,50.7,43.6,57.8,14.11,March, 1983
Napa,50.0,43.1,56.7,11.94,February, 1983
Napa,45.0,37.7,52.4,10.03,January, 1983
Napa,45.7,37.7,53.6,4.66,December, 1982
Napa,48.2,39.6,56.8,8.63,November, 1982
Napa,60.9,48.3,73.5,3.94,October, 1982
Napa,68.2,54.2,82.2,1.35,September, 1982
Napa,71.6,55.3,87.9,0.02,August, 1982
Napa,70.7,54.7,86.6,0.02,July, 1982
Napa,64.5,51.4,77.6,0.12,June, 1982
Napa,62.6,47.7,77.5,0.0,May, 1982
Napa,53.3,42.4,64.2,6.1,April, 1982
Napa,48.3,39.1,57.6,8.89,March, 1982
Napa,49.2,39.1,59.2,5.34,February, 1982
Napa,42.3,33.7,50.8,9.23,January, 1982
Napa,48.7,42.2,55.1,9.36,December, 1981
Napa,54.2,46.4,62.0,9.49,November, 1981
Napa,58.8,46.2,71.4,3.31,October, 1981
Napa,69.5,54.8,84.3,0.39,September, 1981
Napa,72.2,55.7,88.8,0.0,August, 1981
Napa,72.6,55.2,90.0,0.01,July, 1981
Napa,74.3,58.1,90.4,0.0,June, 1981
Napa,63.4,49.6,77.2,0.36,May, 1981
Napa,57.4,44.2,70.6,0.52,April, 1981
Napa,50.9,41.5,60.4,4.08,March, 1981
Napa,50.4,40.9,59.9,2.24,February, 1981
Napa,47.6,40.4,54.7,7.71,January, 1981
Napa,47.5,37.7,57.2,5.52,December, 1980
Napa,53.7,41.6,65.9,0.35,November, 1980
Napa,63.1,48.3,77.9,0.28,October, 1980
Napa,67.3,52.1,82.5,0.02,September, 1980
Napa,69.3,53.7,84.8,0.0,August, 1980
Napa,71.8,55.5,88.1,0.06,July, 1980
Napa,63.3,48.5,78.1,0.13,June, 1980
Napa,58.8,45.1,72.4,0.45,May, 1980
Napa,55.2,43.1,67.2,1.98,April, 1980
Napa,50.5,39.4,61.6,2.5,March, 1980
Napa,51.1,43.6,58.6,11.61,February, 1980
Napa,46.5,38.8,54.3,8.53,January, 1980
Placer,42.0,31.9,52.1,3.84,December, 2020
Placer,46.2,34.7,57.7,4.11,November, 2020
Placer,63.1,48.4,77.8,0.02,October, 2020
Placer,69.9,55.5,84.2,0.01,September, 2020
Placer,74.0,59.5,88.6,0.07,August, 2020
Placer,72.1,56.8,87.4,0.06,July, 2020
Placer,65.2,50.8,79.6,0.27,June, 2020
Placer,58.3,45.6,71.0,2.5,May, 2020
Placer,51.2,39.6,62.7,3.52,April, 2020
Placer,42.5,33.2,51.8,6.63,March, 2020
Placer,45.6,33.4,57.8,0.13,February, 2020
Placer,41.0,32.4,49.5,3.79,January, 2020
Placer,40.8,33.6,48.1,9.61,December, 2019
Placer,49.6,38.0,61.2,2.09,November, 2019
Placer,54.1,39.9,68.3,0.13,October, 2019
Placer,62.7,49.2,76.1,1.72,September, 2019
Placer,71.7,56.8,86.6,0.01,August, 2019
Placer,70.4,55.8,84.9,0.03,July, 2019
Placer,66.3,52.2,80.4,0.23,June, 2019
Placer,53.6,41.9,65.2,5.48,May, 2019
Placer,52.4,41.0,63.8,2.71,April, 2019
Placer,42.6,33.4,51.7,7.68,March, 2019
Placer,34.8,27.4,42.2,20.49,February, 2019
Placer,42.3,33.6,51.0,11.64,January, 2019
Placer,40.4,31.8,49.1,4.1,December, 2018
Placer,48.9,37.8,60.1,6.3,November, 2018
Placer,56.9,44.0,69.7,0.9,October, 2018
Placer,66.0,51.0,81.0,0.02,September, 2018
Placer,71.1,55.6,86.6,0.01,August, 2018
Placer,75.1,60.1,90.1,0.09,July, 2018
Placer,66.4,51.2,81.7,0.06,June, 2018
Placer,57.9,45.4,70.4,2.13,May, 2018
Placer,50.2,38.0,62.4,5.05,April, 2018
Placer,42.3,32.4,52.2,15.13,March, 2018
Placer,41.2,29.5,53.0,1.36,February, 2018
Placer,44.0,35.5,52.6,7.27,January, 2018
Placer,44.4,33.2,55.5,0.81,December, 2017
Placer,47.2,39.2,55.3,11.12,November, 2017
Placer,56.9,42.4,71.5,0.85,October, 2017
Placer,64.7,51.6,77.9,0.91,September, 2017
Placer,73.6,58.7,88.5,0.27,August, 2017
Placer,73.7,57.8,89.6,0.01,July, 2017
Placer,66.7,52.3,81.0,0.56,June, 2017
Placer,58.6,45.2,72.0,1.08,May, 2017
Placer,48.2,37.6,58.8,7.91,April, 2017
Placer,47.1,36.7,57.5,6.08,March, 2017
Placer,41.2,34.0,48.4,21.21,February, 2017
Placer,37.4,30.0,44.7,25.03,January, 2017
Placer,39.2,30.1,48.2,9.75,December, 2016
Placer,47.4,37.5,57.2,4.25,November, 2016
Placer,53.8,43.6,64.1,10.95,October, 2016
Placer,65.3,50.6,79.9,0.06,September, 2016
Placer,71.5,55.9,87.1,0.04,August, 2016
Placer,71.2,55.6,86.8,0.0,July, 2016
Placer,67.3,52.3,82.3,0.08,June, 2016
Placer,57.3,45.0,69.6,2.18,May, 2016
Placer,52.6,40.6,64.5,3.4,April, 2016
Placer,46.4,36.8,56.0,12.08,March, 2016
Placer,47.4,35.8,59.0,2.12,February, 2016
Placer,40.0,32.4,47.6,12.37,January, 2016
Placer,37.4,29.3,45.4,10.15,December, 2015
Placer,42.2,32.0,52.4,4.98,November, 2015
Placer,60.6,48.2,73.0,1.83,October, 2015
Placer,67.2,53.0,81.3,0.15,September, 2015
Placer,70.7,55.7,85.8,0.06,August, 2015
Placer,70.6,56.7,84.5,0.3,July, 2015
Placer,69.6,54.8,84.3,0.77,June, 2015
Placer,56.3,44.3,68.4,1.93,May, 2015
Placer,51.0,38.1,63.9,3.23,April, 2015
Placer,51.8,39.5,64.2,0.75,March, 2015
Placer,48.9,38.3,59.6,6.73,February, 2015
Placer,46.0,35.6,56.3,0.12,January, 2015
Placer,42.2,35.3,49.1,10.63,December, 2014
Placer,48.5,38.4,58.7,4.13,November, 2014
Placer,59.1,45.7,72.6,1.35,October, 2014
Placer,66.6,52.7,80.4,1.33,September, 2014
Placer,69.9,56.1,83.8,0.47,August, 2014
Placer,74.0,59.3,88.7,0.23,July, 2014
Placer,66.6,51.4,81.8,0.01,June, 2014
Placer,59.1,45.7,72.6,1.21,May, 2014
Placer,52.0,39.2,64.8,2.53,April, 2014
Placer,47.8,37.3,58.3,6.33,March, 2014
Placer,44.5,35.4,53.5,11.55,February, 2014
Placer,46.7,34.9,58.6,2.26,January, 2014
Placer,41.0,29.4,52.6,1.12,December, 2013
Placer,48.7,37.7,59.6,1.58,November, 2013
Placer,54.6,41.0,68.1,0.8,October, 2013
Placer,63.4,50.3,76.5,1.5,September, 2013
Placer,69.1,54.2,83.9,0.06,August, 2013
Placer,73.2,58.1,88.4,0.05,July, 2013
